# path	newest_branch	holder_count
docs/foundation-spine/COMPLETION-STANDARD.md	foundation-spine-documentation-reset	1
docs/foundation-spine/FOUNDATION-SPINE-SPECIFICATION.md	foundation-spine-documentation-reset	1
docs/foundation-spine/README.md	foundation-spine-documentation-reset	1
